po_item_id,purchase_order_id,product_id,quantity,unit_cost
POITEM01793,PO00560,PROD118,478,256.92
POITEM01794,PO00560,PROD389,469,539.54
POITEM01795,PO00561,PROD135,422,585.93
POITEM01796,PO00561,PROD202,28,554.67
POITEM01797,PO00562,PROD100,288,479.23
POITEM01798,PO00562,PROD121,299,517.69
POITEM01799,PO00562,PROD446,100,112.46
POITEM01800,PO00563,PROD372,299,340.73
POITEM01801,PO00563,PROD026,380,429.06
POITEM01802,PO00564,PROD056,168,446.11
POITEM01803,PO00565,PROD270,73,123.23
POITEM01804,PO00565,PROD228,90,683.56
POITEM01805,PO00565,PROD134,430,169.2
POITEM01806,PO00565,PROD171,400,619.21
POITEM01807,PO00566,PROD444,333,399.53
POITEM01808,PO00566,PROD231,48,543.19
POITEM01809,PO00567,PROD451,351,590.08
POITEM01810,PO00567,PROD012,372,840.64
POITEM01811,PO00567,PROD308,169,364.45
POITEM01812,PO00568,PROD044,385,408.18
POITEM01813,PO00568,PROD406,185,296.65
POITEM01814,PO00568,PROD102,189,814.0
POITEM01815,PO00568,PROD141,445,718.98
POITEM01816,PO00568,PROD436,245,483.58
POITEM01817,PO00569,PROD206,87,609.95
POITEM01818,PO00569,PROD199,500,60.76
POITEM01819,PO00569,PROD401,147,73.57
POITEM01820,PO00569,PROD437,49,656.13
POITEM01821,PO00569,PROD387,215,540.68
POITEM01822,PO00569,PROD286,348,584.6
POITEM01823,PO00569,PROD249,127,494.03
POITEM01824,PO00570,PROD227,423,641.82
POITEM01825,PO00570,PROD358,46,453.91
POITEM01826,PO00570,PROD038,165,806.17
POITEM01827,PO00570,PROD332,70,72.5
POITEM01828,PO00570,PROD349,140,753.18
POITEM01829,PO00570,PROD190,224,716.67
POITEM01830,PO00570,PROD056,268,446.11
POITEM01831,PO00571,PROD337,349,726.12
POITEM01832,PO00571,PROD355,123,245.42
POITEM01833,PO00572,PROD246,321,775.74
POITEM01834,PO00572,PROD112,235,787.68
POITEM01835,PO00572,PROD240,261,813.74
POITEM01836,PO00572,PROD041,180,696.65
POITEM01837,PO00573,PROD429,329,65.57
POITEM01838,PO00574,PROD473,295,234.57
POITEM01839,PO00574,PROD084,380,725.26
POITEM01840,PO00575,PROD071,450,644.78
POITEM01841,PO00575,PROD194,321,504.89
POITEM01842,PO00576,PROD121,218,517.69
POITEM01843,PO00576,PROD346,218,634.23
POITEM01844,PO00577,PROD219,329,428.2
POITEM01845,PO00577,PROD431,318,243.6
POITEM01846,PO00577,PROD260,220,341.22
POITEM01847,PO00578,PROD290,82,96.88
POITEM01848,PO00578,PROD468,296,340.28
POITEM01849,PO00578,PROD041,374,696.65
POITEM01850,PO00578,PROD489,142,628.21
POITEM01851,PO00578,PROD153,185,609.33
POITEM01852,PO00579,PROD313,424,530.62
POITEM01853,PO00579,PROD028,169,806.13
POITEM01854,PO00579,PROD352,153,807.92
POITEM01855,PO00579,PROD145,258,314.36
POITEM01856,PO00580,PROD071,159,644.78
POITEM01857,PO00580,PROD186,195,248.28
POITEM01858,PO00580,PROD154,391,783.77
POITEM01859,PO00581,PROD130,255,372.25
POITEM01860,PO00582,PROD447,332,494.28
POITEM01861,PO00582,PROD315,83,259.32
POITEM01862,PO00582,PROD126,496,198.43
POITEM01863,PO00583,PROD230,306,393.11
POITEM01864,PO00583,PROD280,471,561.08
POITEM01865,PO00583,PROD087,35,210.4
POITEM01866,PO00584,PROD312,78,216.09
POITEM01867,PO00584,PROD353,366,270.5
POITEM01868,PO00585,PROD236,388,535.24
POITEM01869,PO00585,PROD001,260,776.99
POITEM01870,PO00585,PROD457,203,725.46
POITEM01871,PO00586,PROD345,339,556.51
POITEM01872,PO00587,PROD202,448,554.67
POITEM01873,PO00587,PROD496,333,574.68
POITEM01874,PO00587,PROD486,496,40.88
POITEM01875,PO00587,PROD232,264,113.62
POITEM01876,PO00588,PROD399,112,148.15
POITEM01877,PO00588,PROD247,228,826.24
POITEM01878,PO00588,PROD035,228,513.23
POITEM01879,PO00588,PROD266,394,691.86
POITEM01880,PO00588,PROD207,245,406.78
POITEM01881,PO00589,PROD408,307,677.22
POITEM01882,PO00589,PROD116,220,608.53
POITEM01883,PO00589,PROD392,126,844.63
POITEM01884,PO00590,PROD073,429,483.95
POITEM01885,PO00590,PROD382,229,278.93
POITEM01886,PO00591,PROD216,332,103.05
POITEM01887,PO00591,PROD156,149,450.52
POITEM01888,PO00591,PROD014,226,234.75
POITEM01889,PO00592,PROD250,418,549.69
POITEM01890,PO00592,PROD232,180,113.62
POITEM01891,PO00592,PROD016,135,765.64
POITEM01892,PO00593,PROD495,167,56.14
POITEM01893,PO00593,PROD289,72,433.32
POITEM01894,PO00593,PROD333,87,267.79
POITEM01895,PO00593,PROD173,75,28.86
POITEM01896,PO00594,PROD334,462,631.9
POITEM01897,PO00594,PROD017,291,435.9
POITEM01898,PO00594,PROD435,335,605.54
POITEM01899,PO00594,PROD040,147,459.73
POITEM01900,PO00594,PROD359,479,452.52
POITEM01901,PO00594,PROD091,150,484.78
POITEM01902,PO00595,PROD405,201,42.4
POITEM01903,PO00595,PROD346,146,634.23
POITEM01904,PO00595,PROD302,459,202.72
POITEM01905,PO00595,PROD084,217,725.26
POITEM01906,PO00595,PROD422,184,804.99
POITEM01907,PO00595,PROD010,33,95.43
POITEM01908,PO00596,PROD307,327,168.22
POITEM01909,PO00596,PROD021,106,371.88
POITEM01910,PO00596,PROD020,468,496.51
POITEM01911,PO00596,PROD475,131,349.43
POITEM01912,PO00596,PROD041,116,696.65
POITEM01913,PO00597,PROD487,159,307.18
POITEM01914,PO00598,PROD356,94,53.56
POITEM01915,PO00598,PROD411,256,722.17
POITEM01916,PO00599,PROD230,455,393.11
POITEM01917,PO00599,PROD417,121,638.19
POITEM01918,PO00599,PROD470,431,555.27
POITEM01919,PO00599,PROD373,143,693.26
POITEM01920,PO00599,PROD489,135,628.21
POITEM01921,PO00599,PROD432,142,384.23
POITEM01922,PO00599,PROD293,444,540.67
POITEM01923,PO00599,PROD381,188,119.33
POITEM01924,PO00600,PROD048,151,69.08
POITEM01925,PO00600,PROD283,427,484.15
POITEM01926,PO00600,PROD138,184,737.18
POITEM01927,PO00601,PROD213,387,593.33
POITEM01928,PO00601,PROD445,362,632.13
POITEM01929,PO00601,PROD424,109,212.71
POITEM01930,PO00602,PROD034,353,553.63
POITEM01931,PO00602,PROD008,500,531.37
POITEM01932,PO00602,PROD110,469,706.0
POITEM01933,PO00602,PROD040,269,459.73
POITEM01934,PO00602,PROD274,474,184.54
POITEM01935,PO00602,PROD158,145,660.16
POITEM01936,PO00602,PROD033,362,631.35
POITEM01937,PO00602,PROD326,112,44.1
POITEM01938,PO00603,PROD131,239,395.7
POITEM01939,PO00603,PROD325,209,844.48
POITEM01940,PO00604,PROD419,357,312.82
POITEM01941,PO00605,PROD378,108,94.29
POITEM01942,PO00605,PROD211,243,660.34
POITEM01943,PO00605,PROD233,153,563.96
POITEM01944,PO00605,PROD346,174,634.23
POITEM01945,PO00606,PROD317,479,616.34
POITEM01946,PO00606,PROD089,328,454.84
POITEM01947,PO00606,PROD362,78,488.97
POITEM01948,PO00606,PROD262,477,46.35
POITEM01949,PO00607,PROD423,342,690.64
POITEM01950,PO00607,PROD093,386,388.15
POITEM01951,PO00607,PROD176,439,36.12
POITEM01952,PO00608,PROD413,274,431.16
POITEM01953,PO00608,PROD383,375,361.93
POITEM01954,PO00608,PROD332,281,72.5
POITEM01955,PO00608,PROD002,63,804.13
POITEM01956,PO00609,PROD408,453,677.22
POITEM01957,PO00609,PROD171,57,619.21
POITEM01958,PO00610,PROD317,396,616.34
POITEM01959,PO00610,PROD046,182,444.13
POITEM01960,PO00610,PROD258,29,268.33
POITEM01961,PO00610,PROD446,211,112.46
POITEM01962,PO00611,PROD344,233,838.24
POITEM01963,PO00611,PROD479,384,554.3
POITEM01964,PO00611,PROD162,199,17.84
POITEM01965,PO00611,PROD394,59,789.05
POITEM01966,PO00611,PROD138,87,737.18
POITEM01967,PO00612,PROD331,240,432.78
POITEM01968,PO00613,PROD233,347,563.96
POITEM01969,PO00613,PROD112,245,787.68
POITEM01970,PO00614,PROD061,159,433.65
POITEM01971,PO00614,PROD162,213,17.84
POITEM01972,PO00614,PROD274,178,184.54
POITEM01973,PO00615,PROD139,446,185.81
POITEM01974,PO00615,PROD457,408,725.46
POITEM01975,PO00616,PROD300,127,537.18
POITEM01976,PO00616,PROD085,75,577.31
POITEM01977,PO00616,PROD400,314,523.63
POITEM01978,PO00616,PROD467,201,338.35
POITEM01979,PO00616,PROD375,498,655.65
POITEM01980,PO00616,PROD387,493,540.68
POITEM01981,PO00617,PROD125,470,569.18
POITEM01982,PO00617,PROD008,456,531.37
POITEM01983,PO00618,PROD389,344,539.54
POITEM01984,PO00618,PROD140,394,695.21
POITEM01985,PO00619,PROD013,189,731.42
POITEM01986,PO00619,PROD458,368,353.85
POITEM01987,PO00620,PROD420,95,649.28
POITEM01988,PO00621,PROD197,246,622.87
POITEM01989,PO00621,PROD408,299,677.22
POITEM01990,PO00621,PROD177,374,207.32
POITEM01991,PO00621,PROD376,132,507.07
POITEM01992,PO00621,PROD474,447,486.88
POITEM01993,PO00622,PROD037,316,675.52
POITEM01994,PO00622,PROD016,369,765.64
POITEM01995,PO00623,PROD261,410,819.85
POITEM01996,PO00623,PROD181,247,486.15
POITEM01997,PO00624,PROD482,453,195.08
POITEM01998,PO00624,PROD438,309,485.88
POITEM01999,PO00624,PROD008,194,531.37
POITEM02000,PO00624,PROD348,266,395.15
POITEM02001,PO00625,PROD102,369,814.0
POITEM02002,PO00625,PROD007,457,88.13
POITEM02003,PO00626,PROD439,287,348.87
POITEM02004,PO00626,PROD393,169,401.11
POITEM02005,PO00626,PROD349,226,753.18
POITEM02006,PO00627,PROD343,213,279.4
POITEM02007,PO00627,PROD164,347,83.61
POITEM02008,PO00627,PROD348,259,395.15
POITEM02009,PO00627,PROD383,21,361.93
POITEM02010,PO00628,PROD229,202,704.2
POITEM02011,PO00629,PROD446,36,112.46
POITEM02012,PO00630,PROD024,149,367.61
POITEM02013,PO00631,PROD107,30,604.75
POITEM02014,PO00631,PROD298,343,152.63
POITEM02015,PO00632,PROD098,41,478.75
POITEM02016,PO00632,PROD315,96,259.32
POITEM02017,PO00632,PROD086,172,796.25
POITEM02018,PO00633,PROD326,485,44.1
POITEM02019,PO00633,PROD052,297,368.02
POITEM02020,PO00633,PROD294,354,225.47
POITEM02021,PO00633,PROD248,339,696.53
POITEM02022,PO00633,PROD042,403,146.76
POITEM02023,PO00634,PROD388,407,392.75
POITEM02024,PO00634,PROD101,223,328.38
POITEM02025,PO00635,PROD317,495,616.34
POITEM02026,PO00635,PROD413,84,431.16
POITEM02027,PO00635,PROD323,477,348.8
POITEM02028,PO00635,PROD130,241,372.25
POITEM02029,PO00636,PROD340,34,807.39
POITEM02030,PO00636,PROD216,270,103.05
POITEM02031,PO00636,PROD141,375,718.98
POITEM02032,PO00636,PROD248,313,696.53
POITEM02033,PO00636,PROD034,132,553.63
POITEM02034,PO00637,PROD188,89,345.38
POITEM02035,PO00638,PROD039,217,328.0
POITEM02036,PO00638,PROD378,60,94.29
POITEM02037,PO00639,PROD082,50,553.44
POITEM02038,PO00639,PROD292,449,238.58
POITEM02039,PO00639,PROD479,272,554.3
POITEM02040,PO00639,PROD024,171,367.61
POITEM02041,PO00640,PROD108,32,22.43
POITEM02042,PO00640,PROD487,431,307.18
POITEM02043,PO00640,PROD020,171,496.51
POITEM02044,PO00640,PROD282,95,159.09
POITEM02045,PO00640,PROD194,304,504.89
POITEM02046,PO00641,PROD109,86,173.24
POITEM02047,PO00642,PROD243,39,674.05
POITEM02048,PO00642,PROD060,214,493.98
POITEM02049,PO00643,PROD252,336,755.34
POITEM02050,PO00643,PROD465,104,567.0
POITEM02051,PO00643,PROD233,57,563.96
POITEM02052,PO00643,PROD271,150,642.62
POITEM02053,PO00643,PROD273,82,82.7
POITEM02054,PO00643,PROD454,298,39.96
POITEM02055,PO00644,PROD413,331,431.16
POITEM02056,PO00645,PROD369,391,496.21
POITEM02057,PO00645,PROD024,73,367.61
POITEM02058,PO00646,PROD379,252,768.98
POITEM02059,PO00646,PROD170,407,847.62
POITEM02060,PO00646,PROD277,206,596.29
POITEM02061,PO00646,PROD323,250,348.8
POITEM02062,PO00646,PROD190,323,716.67
POITEM02063,PO00647,PROD325,392,844.48
POITEM02064,PO00647,PROD302,491,202.72
POITEM02065,PO00647,PROD385,163,368.25
POITEM02066,PO00648,PROD367,131,416.73
POITEM02067,PO00648,PROD317,400,616.34
POITEM02068,PO00648,PROD299,442,408.79
POITEM02069,PO00648,PROD430,267,576.39
POITEM02070,PO00648,PROD321,290,627.48
POITEM02071,PO00649,PROD276,181,128.13
POITEM02072,PO00649,PROD003,449,313.13
POITEM02073,PO00649,PROD148,129,19.6
POITEM02074,PO00650,PROD136,109,254.26
POITEM02075,PO00650,PROD314,33,834.65
POITEM02076,PO00650,PROD419,423,312.82
POITEM02077,PO00650,PROD279,257,181.43
POITEM02078,PO00651,PROD488,198,538.7
POITEM02079,PO00651,PROD394,192,789.05
POITEM02080,PO00651,PROD240,154,813.74
POITEM02081,PO00652,PROD413,237,431.16
POITEM02082,PO00652,PROD149,127,129.76
POITEM02083,PO00652,PROD405,290,42.4
POITEM02084,PO00652,PROD365,91,519.76
POITEM02085,PO00652,PROD046,194,444.13
POITEM02086,PO00653,PROD104,434,322.97
POITEM02087,PO00653,PROD027,198,397.54
POITEM02088,PO00653,PROD099,279,263.66
POITEM02089,PO00653,PROD432,103,384.23
POITEM02090,PO00654,PROD444,298,399.53
POITEM02091,PO00654,PROD015,412,198.05
POITEM02092,PO00655,PROD275,60,345.37
POITEM02093,PO00655,PROD456,74,490.07
POITEM02094,PO00655,PROD354,105,728.91
POITEM02095,PO00655,PROD264,415,329.51
POITEM02096,PO00655,PROD366,208,707.17
POITEM02097,PO00655,PROD220,277,441.05
POITEM02098,PO00655,PROD451,30,590.08
POITEM02099,PO00655,PROD356,174,53.56
POITEM02100,PO00656,PROD349,379,753.18
POITEM02101,PO00656,PROD425,227,128.6
POITEM02102,PO00656,PROD399,284,148.15
POITEM02103,PO00656,PROD238,74,59.91
POITEM02104,PO00656,PROD473,20,234.57
POITEM02105,PO00656,PROD248,309,696.53
POITEM02106,PO00656,PROD065,291,418.06
POITEM02107,PO00656,PROD048,480,69.08
POITEM02108,PO00656,PROD052,68,368.02
POITEM02109,PO00656,PROD069,455,722.01
POITEM02110,PO00656,PROD228,357,683.56
POITEM02111,PO00656,PROD055,466,324.06
POITEM02112,PO00657,PROD468,85,340.28
POITEM02113,PO00657,PROD189,63,233.01
POITEM02114,PO00658,PROD104,57,322.97
POITEM02115,PO00658,PROD424,26,212.71
POITEM02116,PO00658,PROD335,251,290.45
POITEM02117,PO00658,PROD232,411,113.62
POITEM02118,PO00658,PROD059,23,476.49
POITEM02119,PO00659,PROD378,177,94.29
POITEM02120,PO00659,PROD426,71,369.19
POITEM02121,PO00660,PROD219,191,428.2
POITEM02122,PO00660,PROD282,118,159.09
POITEM02123,PO00660,PROD292,345,238.58
POITEM02124,PO00661,PROD089,493,454.84
POITEM02125,PO00661,PROD163,214,835.86
POITEM02126,PO00661,PROD236,295,535.24
POITEM02127,PO00661,PROD228,318,683.56
POITEM02128,PO00662,PROD349,481,753.18
POITEM02129,PO00662,PROD425,217,128.6
POITEM02130,PO00662,PROD294,37,225.47
POITEM02131,PO00662,PROD192,134,840.18
POITEM02132,PO00662,PROD046,391,444.13
POITEM02133,PO00662,PROD199,102,60.76
POITEM02134,PO00662,PROD321,362,627.48
POITEM02135,PO00663,PROD452,51,316.15
POITEM02136,PO00663,PROD315,367,259.32
POITEM02137,PO00663,PROD181,245,486.15
POITEM02138,PO00663,PROD365,427,519.76
POITEM02139,PO00663,PROD331,350,432.78
POITEM02140,PO00663,PROD495,435,56.14
POITEM02141,PO00664,PROD313,214,530.62
POITEM02142,PO00664,PROD485,392,774.45
POITEM02143,PO00665,PROD158,271,660.16
POITEM02144,PO00665,PROD250,97,549.69
POITEM02145,PO00665,PROD467,192,338.35
POITEM02146,PO00666,PROD327,348,77.16
POITEM02147,PO00667,PROD440,169,463.42
POITEM02148,PO00667,PROD118,66,256.92
POITEM02149,PO00667,PROD412,221,688.71
POITEM02150,PO00667,PROD399,84,148.15
POITEM02151,PO00667,PROD259,493,724.03
POITEM02152,PO00667,PROD397,407,41.01
POITEM02153,PO00668,PROD392,393,844.63
POITEM02154,PO00668,PROD261,229,819.85
POITEM02155,PO00668,PROD045,223,105.62
POITEM02156,PO00668,PROD165,47,341.6
POITEM02157,PO00668,PROD369,358,496.21
POITEM02158,PO00668,PROD357,444,656.13
POITEM02159,PO00669,PROD030,62,98.6
POITEM02160,PO00669,PROD180,347,627.22
POITEM02161,PO00669,PROD483,287,367.42
POITEM02162,PO00670,PROD418,124,502.51
POITEM02163,PO00670,PROD291,228,188.82
POITEM02164,PO00671,PROD355,246,245.42
POITEM02165,PO00671,PROD478,335,587.74
POITEM02166,PO00671,PROD268,342,615.12
POITEM02167,PO00671,PROD256,490,419.41
POITEM02168,PO00672,PROD462,257,207.53
POITEM02169,PO00672,PROD360,218,13.82
POITEM02170,PO00672,PROD134,93,169.2
POITEM02171,PO00672,PROD049,68,665.03
POITEM02172,PO00672,PROD361,429,549.02
POITEM02173,PO00672,PROD218,294,669.74
POITEM02174,PO00673,PROD256,328,419.41
POITEM02175,PO00673,PROD155,347,109.64
POITEM02176,PO00673,PROD067,122,768.19
POITEM02177,PO00674,PROD268,32,615.12
POITEM02178,PO00674,PROD248,329,696.53
POITEM02179,PO00675,PROD287,40,101.85
POITEM02180,PO00675,PROD364,304,28.18
POITEM02181,PO00675,PROD302,179,202.72
POITEM02182,PO00676,PROD072,125,760.5
POITEM02183,PO00676,PROD225,134,739.73
POITEM02184,PO00676,PROD245,72,572.74
POITEM02185,PO00676,PROD464,461,580.41
POITEM02186,PO00677,PROD344,306,838.24
POITEM02187,PO00677,PROD394,486,789.05
POITEM02188,PO00677,PROD487,258,307.18
POITEM02189,PO00677,PROD431,221,243.6
POITEM02190,PO00678,PROD409,73,295.02
POITEM02191,PO00679,PROD472,194,577.91
POITEM02192,PO00679,PROD240,386,813.74
POITEM02193,PO00679,PROD218,113,669.74
POITEM02194,PO00680,PROD265,410,751.2
POITEM02195,PO00680,PROD409,78,295.02
POITEM02196,PO00680,PROD170,231,847.62
POITEM02197,PO00681,PROD037,372,675.52
POITEM02198,PO00681,PROD237,356,500.6
POITEM02199,PO00681,PROD054,93,723.26
POITEM02200,PO00681,PROD127,342,100.06
POITEM02201,PO00681,PROD191,303,491.12
POITEM02202,PO00682,PROD015,187,198.05
POITEM02203,PO00682,PROD365,23,519.76
POITEM02204,PO00682,PROD321,340,627.48
POITEM02205,PO00682,PROD428,31,556.07
POITEM02206,PO00683,PROD489,42,628.21
POITEM02207,PO00684,PROD236,78,535.24
POITEM02208,PO00684,PROD266,135,691.86
POITEM02209,PO00684,PROD153,299,609.33
POITEM02210,PO00685,PROD024,415,367.61
POITEM02211,PO00685,PROD254,140,529.14
POITEM02212,PO00685,PROD275,120,345.37
POITEM02213,PO00686,PROD472,407,577.91
POITEM02214,PO00686,PROD132,297,576.63
POITEM02215,PO00686,PROD186,294,248.28
POITEM02216,PO00686,PROD065,80,418.06
POITEM02217,PO00686,PROD147,218,333.32
POITEM02218,PO00686,PROD423,466,690.64
POITEM02219,PO00686,PROD489,27,628.21
POITEM02220,PO00686,PROD412,359,688.71
POITEM02221,PO00687,PROD359,228,452.52
POITEM02222,PO00687,PROD425,74,128.6
POITEM02223,PO00687,PROD181,433,486.15
POITEM02224,PO00687,PROD160,154,576.41
POITEM02225,PO00688,PROD056,169,446.11
POITEM02226,PO00688,PROD017,364,435.9
POITEM02227,PO00688,PROD335,417,290.45
POITEM02228,PO00688,PROD052,256,368.02
POITEM02229,PO00689,PROD260,180,341.22
POITEM02230,PO00689,PROD420,286,649.28
POITEM02231,PO00689,PROD334,148,631.9
POITEM02232,PO00689,PROD121,164,517.69
POITEM02233,PO00689,PROD482,306,195.08
POITEM02234,PO00689,PROD413,478,431.16
POITEM02235,PO00690,PROD454,270,39.96
POITEM02236,PO00690,PROD227,377,641.82
POITEM02237,PO00691,PROD100,446,479.23
POITEM02238,PO00691,PROD424,328,212.71
POITEM02239,PO00692,PROD292,485,238.58
POITEM02240,PO00693,PROD337,34,726.12
POITEM02241,PO00693,PROD099,426,263.66
POITEM02242,PO00694,PROD442,443,622.08
POITEM02243,PO00694,PROD207,69,406.78
POITEM02244,PO00694,PROD134,329,169.2
POITEM02245,PO00695,PROD080,148,528.13
POITEM02246,PO00695,PROD356,184,53.56
POITEM02247,PO00695,PROD290,84,96.88
POITEM02248,PO00695,PROD126,440,198.43
POITEM02249,PO00695,PROD238,232,59.91
POITEM02250,PO00695,PROD216,347,103.05
POITEM02251,PO00696,PROD122,469,696.31
POITEM02252,PO00696,PROD282,217,159.09
POITEM02253,PO00697,PROD007,316,88.13
POITEM02254,PO00697,PROD284,298,543.19
POITEM02255,PO00697,PROD005,33,497.89
POITEM02256,PO00697,PROD187,362,702.51
POITEM02257,PO00698,PROD127,495,100.06
POITEM02258,PO00698,PROD001,119,776.99
POITEM02259,PO00698,PROD171,253,619.21
POITEM02260,PO00699,PROD377,102,593.84
POITEM02261,PO00699,PROD246,422,775.74
POITEM02262,PO00699,PROD323,390,348.8
POITEM02263,PO00700,PROD233,297,563.96
POITEM02264,PO00700,PROD037,52,675.52
POITEM02265,PO00700,PROD032,480,272.47
POITEM02266,PO00700,PROD440,410,463.42
POITEM02267,PO00701,PROD240,213,813.74
POITEM02268,PO00702,PROD036,376,500.54
POITEM02269,PO00702,PROD179,54,282.68
POITEM02270,PO00702,PROD436,316,483.58
POITEM02271,PO00703,PROD233,359,563.96
POITEM02272,PO00703,PROD376,105,507.07
POITEM02273,PO00703,PROD069,445,722.01
POITEM02274,PO00703,PROD318,440,549.26
POITEM02275,PO00704,PROD210,295,734.75
POITEM02276,PO00704,PROD111,413,720.46
POITEM02277,PO00704,PROD171,456,619.21
POITEM02278,PO00705,PROD103,318,281.85
POITEM02279,PO00705,PROD287,414,101.85
POITEM02280,PO00706,PROD312,414,216.09
POITEM02281,PO00706,PROD046,416,444.13
POITEM02282,PO00706,PROD028,402,806.13
POITEM02283,PO00706,PROD313,137,530.62
POITEM02284,PO00706,PROD073,142,483.95
POITEM02285,PO00707,PROD179,96,282.68
POITEM02286,PO00707,PROD234,476,497.04
POITEM02287,PO00707,PROD433,283,509.44
POITEM02288,PO00708,PROD332,69,72.5
POITEM02289,PO00708,PROD265,474,751.2
POITEM02290,PO00708,PROD418,242,502.51
POITEM02291,PO00708,PROD312,61,216.09
POITEM02292,PO00709,PROD250,345,549.69
POITEM02293,PO00709,PROD188,96,345.38
POITEM02294,PO00709,PROD107,320,604.75
POITEM02295,PO00709,PROD010,229,95.43
POITEM02296,PO00709,PROD358,64,453.91
POITEM02297,PO00710,PROD153,187,609.33
POITEM02298,PO00710,PROD034,341,553.63
POITEM02299,PO00710,PROD220,357,441.05
POITEM02300,PO00710,PROD240,100,813.74
POITEM02301,PO00710,PROD290,353,96.88
POITEM02302,PO00711,PROD315,373,259.32
POITEM02303,PO00711,PROD350,69,431.8
POITEM02304,PO00711,PROD375,160,655.65
POITEM02305,PO00712,PROD488,81,538.7
POITEM02306,PO00712,PROD316,262,388.86
POITEM02307,PO00713,PROD139,450,185.81
POITEM02308,PO00713,PROD301,42,125.66
POITEM02309,PO00713,PROD132,315,576.63
POITEM02310,PO00713,PROD022,464,164.43
POITEM02311,PO00714,PROD497,450,607.34
POITEM02312,PO00714,PROD204,31,103.04
POITEM02313,PO00714,PROD178,473,136.21
POITEM02314,PO00714,PROD377,272,593.84
POITEM02315,PO00714,PROD277,356,596.29
POITEM02316,PO00715,PROD327,358,77.16
POITEM02317,PO00716,PROD292,127,238.58
POITEM02318,PO00716,PROD463,410,440.81
POITEM02319,PO00716,PROD255,356,68.92
POITEM02320,PO00716,PROD147,360,333.32
POITEM02321,PO00716,PROD443,184,266.46
