shipment_item_id,shipment_id,product_id,quantity
SHIPITEM02618,SHIP00870,PROD218,22
SHIPITEM02619,SHIP00870,PROD015,135
SHIPITEM02620,SHIP00870,PROD239,45
SHIPITEM02621,SHIP00871,PROD491,65
SHIPITEM02622,SHIP00871,PROD302,144
SHIPITEM02623,SHIP00871,PROD340,92
SHIPITEM02624,SHIP00872,PROD063,21
SHIPITEM02625,SHIP00873,PROD041,128
SHIPITEM02626,SHIP00873,PROD186,120
SHIPITEM02627,SHIP00873,PROD447,7
SHIPITEM02628,SHIP00873,PROD160,70
SHIPITEM02629,SHIP00874,PROD293,63
SHIPITEM02630,SHIP00874,PROD394,25
SHIPITEM02631,SHIP00874,PROD274,49
SHIPITEM02632,SHIP00874,PROD340,9
SHIPITEM02633,SHIP00874,PROD262,101
SHIPITEM02634,SHIP00875,PROD176,84
SHIPITEM02635,SHIP00876,PROD142,24
SHIPITEM02636,SHIP00876,PROD178,38
SHIPITEM02637,SHIP00876,PROD431,149
SHIPITEM02638,SHIP00876,PROD330,58
SHIPITEM02639,SHIP00877,PROD139,5
SHIPITEM02640,SHIP00877,PROD104,117
SHIPITEM02641,SHIP00877,PROD040,79
SHIPITEM02642,SHIP00878,PROD231,76
SHIPITEM02643,SHIP00878,PROD213,50
SHIPITEM02644,SHIP00879,PROD086,30
SHIPITEM02645,SHIP00879,PROD027,141
SHIPITEM02646,SHIP00879,PROD427,148
SHIPITEM02647,SHIP00880,PROD428,42
SHIPITEM02648,SHIP00880,PROD307,42
SHIPITEM02649,SHIP00880,PROD382,74
SHIPITEM02650,SHIP00880,PROD321,19
SHIPITEM02651,SHIP00880,PROD279,25
SHIPITEM02652,SHIP00880,PROD101,34
SHIPITEM02653,SHIP00881,PROD045,143
SHIPITEM02654,SHIP00881,PROD398,13
SHIPITEM02655,SHIP00881,PROD213,123
SHIPITEM02656,SHIP00882,PROD418,123
SHIPITEM02657,SHIP00882,PROD295,98
SHIPITEM02658,SHIP00883,PROD252,133
SHIPITEM02659,SHIP00883,PROD077,147
SHIPITEM02660,SHIP00883,PROD038,9
SHIPITEM02661,SHIP00884,PROD029,113
SHIPITEM02662,SHIP00884,PROD340,97
SHIPITEM02663,SHIP00884,PROD172,99
SHIPITEM02664,SHIP00885,PROD409,131
SHIPITEM02665,SHIP00885,PROD077,26
SHIPITEM02666,SHIP00885,PROD223,110
SHIPITEM02667,SHIP00886,PROD163,149
SHIPITEM02668,SHIP00886,PROD120,89
SHIPITEM02669,SHIP00886,PROD346,71
SHIPITEM02670,SHIP00887,PROD322,114
SHIPITEM02671,SHIP00887,PROD323,29
SHIPITEM02672,SHIP00887,PROD334,23
SHIPITEM02673,SHIP00888,PROD453,49
SHIPITEM02674,SHIP00888,PROD143,34
SHIPITEM02675,SHIP00888,PROD398,134
SHIPITEM02676,SHIP00889,PROD027,80
SHIPITEM02677,SHIP00889,PROD479,75
SHIPITEM02678,SHIP00889,PROD013,42
SHIPITEM02679,SHIP00890,PROD409,124
SHIPITEM02680,SHIP00890,PROD445,107
SHIPITEM02681,SHIP00890,PROD283,31
SHIPITEM02682,SHIP00890,PROD320,109
SHIPITEM02683,SHIP00891,PROD275,123
SHIPITEM02684,SHIP00891,PROD191,14
SHIPITEM02685,SHIP00892,PROD081,126
SHIPITEM02686,SHIP00892,PROD031,64
SHIPITEM02687,SHIP00892,PROD477,118
SHIPITEM02688,SHIP00893,PROD165,126
SHIPITEM02689,SHIP00893,PROD184,34
SHIPITEM02690,SHIP00893,PROD343,91
SHIPITEM02691,SHIP00893,PROD461,89
SHIPITEM02692,SHIP00894,PROD136,144
SHIPITEM02693,SHIP00894,PROD036,112
SHIPITEM02694,SHIP00894,PROD335,85
SHIPITEM02695,SHIP00894,PROD118,23
SHIPITEM02696,SHIP00895,PROD466,63
SHIPITEM02697,SHIP00895,PROD442,127
SHIPITEM02698,SHIP00895,PROD338,43
SHIPITEM02699,SHIP00895,PROD485,129
SHIPITEM02700,SHIP00896,PROD366,53
SHIPITEM02701,SHIP00896,PROD015,93
SHIPITEM02702,SHIP00896,PROD204,61
SHIPITEM02703,SHIP00896,PROD483,35
SHIPITEM02704,SHIP00897,PROD340,12
SHIPITEM02705,SHIP00897,PROD476,32
SHIPITEM02706,SHIP00897,PROD024,49
SHIPITEM02707,SHIP00898,PROD373,115
SHIPITEM02708,SHIP00898,PROD418,29
SHIPITEM02709,SHIP00898,PROD140,60
SHIPITEM02710,SHIP00898,PROD268,26
SHIPITEM02711,SHIP00898,PROD475,29
SHIPITEM02712,SHIP00899,PROD014,26
SHIPITEM02713,SHIP00899,PROD233,19
SHIPITEM02714,SHIP00899,PROD239,28
SHIPITEM02715,SHIP00900,PROD175,63
SHIPITEM02716,SHIP00900,PROD431,135
SHIPITEM02717,SHIP00901,PROD116,87
SHIPITEM02718,SHIP00901,PROD268,68
SHIPITEM02719,SHIP00901,PROD337,88
SHIPITEM02720,SHIP00901,PROD155,75
SHIPITEM02721,SHIP00902,PROD214,49
SHIPITEM02722,SHIP00902,PROD197,54
SHIPITEM02723,SHIP00903,PROD098,93
SHIPITEM02724,SHIP00903,PROD445,127
SHIPITEM02725,SHIP00903,PROD228,14
SHIPITEM02726,SHIP00903,PROD120,137
SHIPITEM02727,SHIP00903,PROD201,22
SHIPITEM02728,SHIP00903,PROD101,89
SHIPITEM02729,SHIP00903,PROD239,21
SHIPITEM02730,SHIP00904,PROD404,131
SHIPITEM02731,SHIP00904,PROD234,143
SHIPITEM02732,SHIP00905,PROD095,21
SHIPITEM02733,SHIP00905,PROD211,79
SHIPITEM02734,SHIP00906,PROD136,98
SHIPITEM02735,SHIP00906,PROD462,119
SHIPITEM02736,SHIP00906,PROD397,94
SHIPITEM02737,SHIP00906,PROD428,61
SHIPITEM02738,SHIP00906,PROD182,22
SHIPITEM02739,SHIP00906,PROD493,20
SHIPITEM02740,SHIP00907,PROD444,148
SHIPITEM02741,SHIP00907,PROD220,118
SHIPITEM02742,SHIP00908,PROD164,23
SHIPITEM02743,SHIP00908,PROD228,74
SHIPITEM02744,SHIP00908,PROD479,138
SHIPITEM02745,SHIP00909,PROD180,38
SHIPITEM02746,SHIP00910,PROD104,131
SHIPITEM02747,SHIP00910,PROD401,150
SHIPITEM02748,SHIP00911,PROD034,146
SHIPITEM02749,SHIP00911,PROD342,110
SHIPITEM02750,SHIP00911,PROD472,111
SHIPITEM02751,SHIP00911,PROD369,139
SHIPITEM02752,SHIP00911,PROD452,77
SHIPITEM02753,SHIP00911,PROD171,48
SHIPITEM02754,SHIP00912,PROD170,53
SHIPITEM02755,SHIP00912,PROD435,43
SHIPITEM02756,SHIP00912,PROD398,75
SHIPITEM02757,SHIP00912,PROD087,12
SHIPITEM02758,SHIP00912,PROD447,40
SHIPITEM02759,SHIP00912,PROD272,53
SHIPITEM02760,SHIP00913,PROD038,39
SHIPITEM02761,SHIP00914,PROD100,31
SHIPITEM02762,SHIP00914,PROD316,85
SHIPITEM02763,SHIP00914,PROD226,14
SHIPITEM02764,SHIP00915,PROD153,38
SHIPITEM02765,SHIP00915,PROD060,19
SHIPITEM02766,SHIP00915,PROD159,20
SHIPITEM02767,SHIP00915,PROD340,150
SHIPITEM02768,SHIP00916,PROD423,71
SHIPITEM02769,SHIP00916,PROD373,29
SHIPITEM02770,SHIP00917,PROD072,29
SHIPITEM02771,SHIP00917,PROD152,33
SHIPITEM02772,SHIP00917,PROD290,6
SHIPITEM02773,SHIP00917,PROD190,114
SHIPITEM02774,SHIP00918,PROD350,80
SHIPITEM02775,SHIP00918,PROD412,21
SHIPITEM02776,SHIP00918,PROD091,23
SHIPITEM02777,SHIP00919,PROD407,120
SHIPITEM02778,SHIP00919,PROD153,123
SHIPITEM02779,SHIP00919,PROD370,111
SHIPITEM02780,SHIP00919,PROD235,41
SHIPITEM02781,SHIP00919,PROD330,125
SHIPITEM02782,SHIP00919,PROD286,74
SHIPITEM02783,SHIP00919,PROD393,104
SHIPITEM02784,SHIP00920,PROD457,35
SHIPITEM02785,SHIP00920,PROD237,129
SHIPITEM02786,SHIP00920,PROD076,146
SHIPITEM02787,SHIP00921,PROD348,12
SHIPITEM02788,SHIP00921,PROD483,19
SHIPITEM02789,SHIP00921,PROD070,108
SHIPITEM02790,SHIP00921,PROD248,136
SHIPITEM02791,SHIP00922,PROD091,132
SHIPITEM02792,SHIP00922,PROD273,68
SHIPITEM02793,SHIP00923,PROD098,98
SHIPITEM02794,SHIP00924,PROD050,60
SHIPITEM02795,SHIP00924,PROD045,98
SHIPITEM02796,SHIP00924,PROD044,78
SHIPITEM02797,SHIP00924,PROD446,51
SHIPITEM02798,SHIP00925,PROD164,79
SHIPITEM02799,SHIP00925,PROD209,84
SHIPITEM02800,SHIP00925,PROD407,62
SHIPITEM02801,SHIP00925,PROD488,35
SHIPITEM02802,SHIP00925,PROD470,57
SHIPITEM02803,SHIP00926,PROD192,56
SHIPITEM02804,SHIP00926,PROD478,112
SHIPITEM02805,SHIP00926,PROD198,133
SHIPITEM02806,SHIP00926,PROD040,52
SHIPITEM02807,SHIP00927,PROD364,5
SHIPITEM02808,SHIP00927,PROD018,137
SHIPITEM02809,SHIP00927,PROD363,79
SHIPITEM02810,SHIP00927,PROD150,103
SHIPITEM02811,SHIP00927,PROD221,118
SHIPITEM02812,SHIP00928,PROD148,140
SHIPITEM02813,SHIP00928,PROD417,16
SHIPITEM02814,SHIP00928,PROD398,32
SHIPITEM02815,SHIP00929,PROD248,129
SHIPITEM02816,SHIP00929,PROD053,10
SHIPITEM02817,SHIP00929,PROD401,143
SHIPITEM02818,SHIP00929,PROD478,70
SHIPITEM02819,SHIP00930,PROD232,96
SHIPITEM02820,SHIP00930,PROD357,46
SHIPITEM02821,SHIP00930,PROD055,131
SHIPITEM02822,SHIP00930,PROD038,87
SHIPITEM02823,SHIP00931,PROD218,66
SHIPITEM02824,SHIP00931,PROD043,52
SHIPITEM02825,SHIP00931,PROD436,14
SHIPITEM02826,SHIP00932,PROD397,48
SHIPITEM02827,SHIP00932,PROD084,54
SHIPITEM02828,SHIP00932,PROD430,104
SHIPITEM02829,SHIP00933,PROD432,121
SHIPITEM02830,SHIP00933,PROD365,149
SHIPITEM02831,SHIP00934,PROD054,126
SHIPITEM02832,SHIP00934,PROD405,63
SHIPITEM02833,SHIP00934,PROD043,112
SHIPITEM02834,SHIP00934,PROD109,104
SHIPITEM02835,SHIP00934,PROD014,28
SHIPITEM02836,SHIP00935,PROD208,122
SHIPITEM02837,SHIP00936,PROD490,117
SHIPITEM02838,SHIP00936,PROD493,139
SHIPITEM02839,SHIP00936,PROD221,22
SHIPITEM02840,SHIP00936,PROD403,102
SHIPITEM02841,SHIP00936,PROD498,49
SHIPITEM02842,SHIP00937,PROD139,144
SHIPITEM02843,SHIP00937,PROD033,49
SHIPITEM02844,SHIP00937,PROD222,109
SHIPITEM02845,SHIP00938,PROD022,60
SHIPITEM02846,SHIP00938,PROD028,46
SHIPITEM02847,SHIP00938,PROD228,33
SHIPITEM02848,SHIP00939,PROD372,95
SHIPITEM02849,SHIP00939,PROD473,36
SHIPITEM02850,SHIP00939,PROD072,118
SHIPITEM02851,SHIP00939,PROD044,9
SHIPITEM02852,SHIP00939,PROD416,108
SHIPITEM02853,SHIP00940,PROD408,114
SHIPITEM02854,SHIP00941,PROD318,71
SHIPITEM02855,SHIP00941,PROD077,41
SHIPITEM02856,SHIP00941,PROD284,115
SHIPITEM02857,SHIP00942,PROD257,143
SHIPITEM02858,SHIP00942,PROD433,94
SHIPITEM02859,SHIP00942,PROD144,33
SHIPITEM02860,SHIP00942,PROD005,37
SHIPITEM02861,SHIP00942,PROD166,9
SHIPITEM02862,SHIP00942,PROD154,109
SHIPITEM02863,SHIP00943,PROD419,68
SHIPITEM02864,SHIP00943,PROD244,125
SHIPITEM02865,SHIP00943,PROD449,8
SHIPITEM02866,SHIP00944,PROD436,133
SHIPITEM02867,SHIP00944,PROD499,121
SHIPITEM02868,SHIP00944,PROD429,128
SHIPITEM02869,SHIP00945,PROD332,131
SHIPITEM02870,SHIP00945,PROD440,147
SHIPITEM02871,SHIP00945,PROD492,30
SHIPITEM02872,SHIP00945,PROD312,42
SHIPITEM02873,SHIP00945,PROD382,96
SHIPITEM02874,SHIP00945,PROD432,134
SHIPITEM02875,SHIP00945,PROD065,64
SHIPITEM02876,SHIP00946,PROD289,59
SHIPITEM02877,SHIP00946,PROD040,112
SHIPITEM02878,SHIP00946,PROD303,133
SHIPITEM02879,SHIP00946,PROD252,112
SHIPITEM02880,SHIP00946,PROD455,73
SHIPITEM02881,SHIP00947,PROD466,39
SHIPITEM02882,SHIP00947,PROD374,105
SHIPITEM02883,SHIP00948,PROD034,43
SHIPITEM02884,SHIP00948,PROD371,127
SHIPITEM02885,SHIP00948,PROD070,129
SHIPITEM02886,SHIP00948,PROD271,85
SHIPITEM02887,SHIP00949,PROD311,148
SHIPITEM02888,SHIP00949,PROD291,59
SHIPITEM02889,SHIP00949,PROD409,130
SHIPITEM02890,SHIP00950,PROD481,112
SHIPITEM02891,SHIP00950,PROD411,83
SHIPITEM02892,SHIP00950,PROD081,46
SHIPITEM02893,SHIP00951,PROD109,27
SHIPITEM02894,SHIP00951,PROD015,72
SHIPITEM02895,SHIP00952,PROD338,73
SHIPITEM02896,SHIP00952,PROD071,66
SHIPITEM02897,SHIP00952,PROD249,77
SHIPITEM02898,SHIP00952,PROD346,14
SHIPITEM02899,SHIP00952,PROD315,122
SHIPITEM02900,SHIP00953,PROD393,116
SHIPITEM02901,SHIP00953,PROD372,71
SHIPITEM02902,SHIP00953,PROD249,128
SHIPITEM02903,SHIP00953,PROD206,140
SHIPITEM02904,SHIP00954,PROD223,85
SHIPITEM02905,SHIP00954,PROD015,103
SHIPITEM02906,SHIP00955,PROD041,107
SHIPITEM02907,SHIP00955,PROD363,107
SHIPITEM02908,SHIP00955,PROD012,105
SHIPITEM02909,SHIP00956,PROD360,131
SHIPITEM02910,SHIP00957,PROD104,95
SHIPITEM02911,SHIP00958,PROD027,71
SHIPITEM02912,SHIP00958,PROD039,138
SHIPITEM02913,SHIP00959,PROD453,98
SHIPITEM02914,SHIP00959,PROD220,5
SHIPITEM02915,SHIP00959,PROD321,57
SHIPITEM02916,SHIP00959,PROD174,107
SHIPITEM02917,SHIP00959,PROD444,60
SHIPITEM02918,SHIP00960,PROD117,80
SHIPITEM02919,SHIP00960,PROD244,58
SHIPITEM02920,SHIP00960,PROD166,44
SHIPITEM02921,SHIP00960,PROD012,52
SHIPITEM02922,SHIP00960,PROD172,112
SHIPITEM02923,SHIP00961,PROD141,104
SHIPITEM02924,SHIP00961,PROD460,51
SHIPITEM02925,SHIP00962,PROD265,57
SHIPITEM02926,SHIP00963,PROD384,96
SHIPITEM02927,SHIP00963,PROD133,139
SHIPITEM02928,SHIP00964,PROD074,125
SHIPITEM02929,SHIP00964,PROD110,21
SHIPITEM02930,SHIP00964,PROD385,16
SHIPITEM02931,SHIP00964,PROD010,89
SHIPITEM02932,SHIP00965,PROD231,83
SHIPITEM02933,SHIP00966,PROD313,10
SHIPITEM02934,SHIP00966,PROD163,142
SHIPITEM02935,SHIP00966,PROD345,131
SHIPITEM02936,SHIP00966,PROD068,74
SHIPITEM02937,SHIP00966,PROD147,30
SHIPITEM02938,SHIP00967,PROD233,111
SHIPITEM02939,SHIP00967,PROD170,71
SHIPITEM02940,SHIP00967,PROD252,83
SHIPITEM02941,SHIP00967,PROD498,101
SHIPITEM02942,SHIP00968,PROD050,35
SHIPITEM02943,SHIP00968,PROD156,150
SHIPITEM02944,SHIP00968,PROD285,105
SHIPITEM02945,SHIP00969,PROD457,77
SHIPITEM02946,SHIP00969,PROD032,55
SHIPITEM02947,SHIP00969,PROD440,107
SHIPITEM02948,SHIP00970,PROD303,114
SHIPITEM02949,SHIP00970,PROD039,17
SHIPITEM02950,SHIP00971,PROD219,89
SHIPITEM02951,SHIP00971,PROD349,113
SHIPITEM02952,SHIP00972,PROD216,101
SHIPITEM02953,SHIP00973,PROD374,29
SHIPITEM02954,SHIP00974,PROD034,15
SHIPITEM02955,SHIP00974,PROD435,142
SHIPITEM02956,SHIP00974,PROD155,104
SHIPITEM02957,SHIP00974,PROD268,97
SHIPITEM02958,SHIP00974,PROD347,147
SHIPITEM02959,SHIP00975,PROD078,34
SHIPITEM02960,SHIP00975,PROD337,24
SHIPITEM02961,SHIP00976,PROD238,127
SHIPITEM02962,SHIP00976,PROD385,75
SHIPITEM02963,SHIP00976,PROD186,28
SHIPITEM02964,SHIP00977,PROD220,8
SHIPITEM02965,SHIP00977,PROD249,69
SHIPITEM02966,SHIP00978,PROD037,21
SHIPITEM02967,SHIP00978,PROD276,63
SHIPITEM02968,SHIP00978,PROD199,18
SHIPITEM02969,SHIP00978,PROD290,70
SHIPITEM02970,SHIP00978,PROD152,14
SHIPITEM02971,SHIP00979,PROD366,64
SHIPITEM02972,SHIP00979,PROD375,86
SHIPITEM02973,SHIP00979,PROD267,88
SHIPITEM02974,SHIP00980,PROD240,60
SHIPITEM02975,SHIP00980,PROD017,26
SHIPITEM02976,SHIP00980,PROD301,26
SHIPITEM02977,SHIP00981,PROD172,90
SHIPITEM02978,SHIP00981,PROD403,63
SHIPITEM02979,SHIP00982,PROD148,113
SHIPITEM02980,SHIP00982,PROD062,111
SHIPITEM02981,SHIP00982,PROD085,108
SHIPITEM02982,SHIP00983,PROD288,110
SHIPITEM02983,SHIP00983,PROD458,16
SHIPITEM02984,SHIP00983,PROD168,5
SHIPITEM02985,SHIP00983,PROD201,43
SHIPITEM02986,SHIP00984,PROD036,35
SHIPITEM02987,SHIP00984,PROD427,38
SHIPITEM02988,SHIP00984,PROD040,12
SHIPITEM02989,SHIP00984,PROD367,28
SHIPITEM02990,SHIP00985,PROD442,99
SHIPITEM02991,SHIP00985,PROD437,70
SHIPITEM02992,SHIP00985,PROD172,43
SHIPITEM02993,SHIP00986,PROD455,28
SHIPITEM02994,SHIP00987,PROD470,39
SHIPITEM02995,SHIP00987,PROD184,138
SHIPITEM02996,SHIP00988,PROD222,135
SHIPITEM02997,SHIP00988,PROD260,10
SHIPITEM02998,SHIP00989,PROD363,87
SHIPITEM02999,SHIP00989,PROD350,44
SHIPITEM03000,SHIP00989,PROD130,102
SHIPITEM03001,SHIP00989,PROD476,12
SHIPITEM03002,SHIP00989,PROD320,90
SHIPITEM03003,SHIP00990,PROD426,103
SHIPITEM03004,SHIP00990,PROD151,75
SHIPITEM03005,SHIP00991,PROD418,148
SHIPITEM03006,SHIP00992,PROD040,147
SHIPITEM03007,SHIP00992,PROD156,141
SHIPITEM03008,SHIP00992,PROD135,108
SHIPITEM03009,SHIP00993,PROD017,49
SHIPITEM03010,SHIP00994,PROD176,149
SHIPITEM03011,SHIP00994,PROD387,119
SHIPITEM03012,SHIP00995,PROD178,130
SHIPITEM03013,SHIP00996,PROD072,79
SHIPITEM03014,SHIP00996,PROD269,77
SHIPITEM03015,SHIP00997,PROD329,143
SHIPITEM03016,SHIP00997,PROD017,27
SHIPITEM03017,SHIP00997,PROD364,28
SHIPITEM03018,SHIP00998,PROD092,68
SHIPITEM03019,SHIP00999,PROD100,28
SHIPITEM03020,SHIP00999,PROD196,88
SHIPITEM03021,SHIP01000,PROD254,42
SHIPITEM03022,SHIP01000,PROD133,36
SHIPITEM03023,SHIP01000,PROD322,43
SHIPITEM03024,SHIP01001,PROD399,103
SHIPITEM03025,SHIP01002,PROD433,88
SHIPITEM03026,SHIP01003,PROD403,40
SHIPITEM03027,SHIP01003,PROD458,53
SHIPITEM03028,SHIP01003,PROD170,77
SHIPITEM03029,SHIP01003,PROD198,132
SHIPITEM03030,SHIP01004,PROD316,21
SHIPITEM03031,SHIP01005,PROD262,100
SHIPITEM03032,SHIP01006,PROD173,145
SHIPITEM03033,SHIP01006,PROD062,12
SHIPITEM03034,SHIP01006,PROD309,85
SHIPITEM03035,SHIP01006,PROD372,20
SHIPITEM03036,SHIP01007,PROD200,108
SHIPITEM03037,SHIP01007,PROD430,39
SHIPITEM03038,SHIP01008,PROD120,29
SHIPITEM03039,SHIP01009,PROD240,66
SHIPITEM03040,SHIP01009,PROD416,63
SHIPITEM03041,SHIP01009,PROD018,5
SHIPITEM03042,SHIP01010,PROD248,112
SHIPITEM03043,SHIP01010,PROD474,112
SHIPITEM03044,SHIP01010,PROD246,146
SHIPITEM03045,SHIP01011,PROD003,27
SHIPITEM03046,SHIP01011,PROD218,19
SHIPITEM03047,SHIP01011,PROD481,135
SHIPITEM03048,SHIP01011,PROD151,18
SHIPITEM03049,SHIP01012,PROD241,149
SHIPITEM03050,SHIP01012,PROD336,116
SHIPITEM03051,SHIP01012,PROD080,131
SHIPITEM03052,SHIP01013,PROD180,119
SHIPITEM03053,SHIP01013,PROD060,14
SHIPITEM03054,SHIP01013,PROD175,56
SHIPITEM03055,SHIP01013,PROD433,71
SHIPITEM03056,SHIP01013,PROD324,56
SHIPITEM03057,SHIP01014,PROD414,24
SHIPITEM03058,SHIP01015,PROD321,131
SHIPITEM03059,SHIP01015,PROD487,15
SHIPITEM03060,SHIP01015,PROD176,90
SHIPITEM03061,SHIP01016,PROD408,76
SHIPITEM03062,SHIP01016,PROD158,67
SHIPITEM03063,SHIP01016,PROD429,129
SHIPITEM03064,SHIP01016,PROD304,77
SHIPITEM03065,SHIP01017,PROD206,91
SHIPITEM03066,SHIP01017,PROD461,58
SHIPITEM03067,SHIP01017,PROD286,149
SHIPITEM03068,SHIP01017,PROD491,52
SHIPITEM03069,SHIP01018,PROD479,64
SHIPITEM03070,SHIP01018,PROD299,69
SHIPITEM03071,SHIP01018,PROD334,25
SHIPITEM03072,SHIP01019,PROD183,30
SHIPITEM03073,SHIP01019,PROD215,107
SHIPITEM03074,SHIP01019,PROD138,95
SHIPITEM03075,SHIP01020,PROD362,11
SHIPITEM03076,SHIP01020,PROD117,93
SHIPITEM03077,SHIP01020,PROD426,80
SHIPITEM03078,SHIP01021,PROD218,75
SHIPITEM03079,SHIP01021,PROD190,135
SHIPITEM03080,SHIP01021,PROD052,41
SHIPITEM03081,SHIP01022,PROD234,91
SHIPITEM03082,SHIP01022,PROD073,109
SHIPITEM03083,SHIP01023,PROD127,42
SHIPITEM03084,SHIP01023,PROD019,44
SHIPITEM03085,SHIP01023,PROD032,76
SHIPITEM03086,SHIP01024,PROD243,99
SHIPITEM03087,SHIP01024,PROD061,95
SHIPITEM03088,SHIP01025,PROD058,79
SHIPITEM03089,SHIP01025,PROD363,45
SHIPITEM03090,SHIP01025,PROD248,21
SHIPITEM03091,SHIP01025,PROD407,31
SHIPITEM03092,SHIP01026,PROD082,65
SHIPITEM03093,SHIP01026,PROD420,112
SHIPITEM03094,SHIP01026,PROD222,6
SHIPITEM03095,SHIP01027,PROD098,99
SHIPITEM03096,SHIP01028,PROD409,150
SHIPITEM03097,SHIP01028,PROD124,142
SHIPITEM03098,SHIP01028,PROD323,114
SHIPITEM03099,SHIP01029,PROD171,62
SHIPITEM03100,SHIP01029,PROD305,7
SHIPITEM03101,SHIP01029,PROD152,125
SHIPITEM03102,SHIP01029,PROD052,96
SHIPITEM03103,SHIP01029,PROD073,101
SHIPITEM03104,SHIP01030,PROD239,106
SHIPITEM03105,SHIP01030,PROD486,69
SHIPITEM03106,SHIP01030,PROD370,44
SHIPITEM03107,SHIP01030,PROD251,39
SHIPITEM03108,SHIP01030,PROD019,98
SHIPITEM03109,SHIP01031,PROD223,55
SHIPITEM03110,SHIP01031,PROD015,33
SHIPITEM03111,SHIP01031,PROD489,44
SHIPITEM03112,SHIP01032,PROD136,54
SHIPITEM03113,SHIP01032,PROD068,143
SHIPITEM03114,SHIP01033,PROD030,40
SHIPITEM03115,SHIP01033,PROD126,127
SHIPITEM03116,SHIP01034,PROD222,44
SHIPITEM03117,SHIP01034,PROD129,98
SHIPITEM03118,SHIP01034,PROD094,99
SHIPITEM03119,SHIP01035,PROD038,51
SHIPITEM03120,SHIP01035,PROD462,7
SHIPITEM03121,SHIP01036,PROD055,137
SHIPITEM03122,SHIP01036,PROD151,103
SHIPITEM03123,SHIP01036,PROD346,46
SHIPITEM03124,SHIP01037,PROD429,134
SHIPITEM03125,SHIP01037,PROD097,78
SHIPITEM03126,SHIP01037,PROD068,87
SHIPITEM03127,SHIP01037,PROD327,54
SHIPITEM03128,SHIP01038,PROD293,116
SHIPITEM03129,SHIP01038,PROD379,116
SHIPITEM03130,SHIP01038,PROD064,19
SHIPITEM03131,SHIP01039,PROD445,12
SHIPITEM03132,SHIP01039,PROD393,147
SHIPITEM03133,SHIP01039,PROD413,62
SHIPITEM03134,SHIP01040,PROD034,42
SHIPITEM03135,SHIP01040,PROD241,24
SHIPITEM03136,SHIP01041,PROD442,124
SHIPITEM03137,SHIP01041,PROD136,77
SHIPITEM03138,SHIP01042,PROD163,46
SHIPITEM03139,SHIP01042,PROD130,37
SHIPITEM03140,SHIP01042,PROD352,46
SHIPITEM03141,SHIP01042,PROD128,111
SHIPITEM03142,SHIP01042,PROD329,81
SHIPITEM03143,SHIP01042,PROD047,52
SHIPITEM03144,SHIP01043,PROD325,96
SHIPITEM03145,SHIP01043,PROD158,13
SHIPITEM03146,SHIP01044,PROD460,76
SHIPITEM03147,SHIP01044,PROD107,87
SHIPITEM03148,SHIP01044,PROD156,51
SHIPITEM03149,SHIP01044,PROD247,53
SHIPITEM03150,SHIP01044,PROD218,43
SHIPITEM03151,SHIP01045,PROD331,51
SHIPITEM03152,SHIP01045,PROD152,45
SHIPITEM03153,SHIP01045,PROD398,110
SHIPITEM03154,SHIP01046,PROD281,93
SHIPITEM03155,SHIP01046,PROD131,36
SHIPITEM03156,SHIP01046,PROD124,78
SHIPITEM03157,SHIP01047,PROD200,92
SHIPITEM03158,SHIP01047,PROD021,63
SHIPITEM03159,SHIP01047,PROD166,133
SHIPITEM03160,SHIP01048,PROD278,91
SHIPITEM03161,SHIP01048,PROD257,30
SHIPITEM03162,SHIP01049,PROD389,20
SHIPITEM03163,SHIP01049,PROD468,61
SHIPITEM03164,SHIP01050,PROD478,94
SHIPITEM03165,SHIP01050,PROD130,147
SHIPITEM03166,SHIP01050,PROD141,90
SHIPITEM03167,SHIP01050,PROD382,59
SHIPITEM03168,SHIP01051,PROD386,22
SHIPITEM03169,SHIP01051,PROD443,62
SHIPITEM03170,SHIP01051,PROD408,18
SHIPITEM03171,SHIP01052,PROD378,52
SHIPITEM03172,SHIP01052,PROD429,31
SHIPITEM03173,SHIP01052,PROD471,114
SHIPITEM03174,SHIP01052,PROD042,30
SHIPITEM03175,SHIP01053,PROD072,28
SHIPITEM03176,SHIP01053,PROD183,121
SHIPITEM03177,SHIP01054,PROD016,137
SHIPITEM03178,SHIP01054,PROD076,68
SHIPITEM03179,SHIP01054,PROD407,60
SHIPITEM03180,SHIP01055,PROD073,29
SHIPITEM03181,SHIP01055,PROD335,5
SHIPITEM03182,SHIP01055,PROD257,19
SHIPITEM03183,SHIP01056,PROD281,142
SHIPITEM03184,SHIP01057,PROD131,75
SHIPITEM03185,SHIP01057,PROD268,67
SHIPITEM03186,SHIP01057,PROD150,147
SHIPITEM03187,SHIP01057,PROD019,18
SHIPITEM03188,SHIP01058,PROD211,24
SHIPITEM03189,SHIP01058,PROD170,85
SHIPITEM03190,SHIP01058,PROD266,58
SHIPITEM03191,SHIP01058,PROD489,68
SHIPITEM03192,SHIP01058,PROD336,101
SHIPITEM03193,SHIP01059,PROD124,58
SHIPITEM03194,SHIP01060,PROD179,150
SHIPITEM03195,SHIP01060,PROD137,84
SHIPITEM03196,SHIP01061,PROD008,81
SHIPITEM03197,SHIP01061,PROD186,138
SHIPITEM03198,SHIP01062,PROD462,27
SHIPITEM03199,SHIP01062,PROD109,109
