sales_order_id,customer_id,status,order_date,required_delivery,total_amount
SO02009,CUST00580,Shipped,2025-09-26,2025-10-05,299653.45
SO02010,CUST00728,Packed,2025-09-30,2025-10-03,481885.65
SO02011,CUST00496,Delivered,2026-01-13,2026-01-23,101044.64
SO02012,CUST00615,Delivered,2026-02-18,2026-02-23,487842.86
SO02013,CUST00583,Processing,2025-09-16,2025-09-19,124732.38
SO02014,CUST00085,Delivered,2026-02-14,2026-02-27,545023.42
SO02015,CUST00455,Delivered,2026-02-18,2026-02-24,23904.75
SO02016,CUST00312,Shipped,2026-04-27,2026-05-12,299275.28
SO02017,CUST00862,Processing,2026-02-01,2026-02-16,111353.72
SO02018,CUST00891,Processing,2026-04-26,2026-05-03,252980.44
SO02019,CUST00764,Delivered,2026-05-30,2026-06-07,59519.75
SO02020,CUST00438,Delivered,2025-09-04,2025-09-12,25041.59
SO02021,CUST00150,Delivered,2025-10-03,2025-10-15,338267.79
SO02022,CUST00212,Cancelled,2026-05-30,2026-06-04,94046.1
SO02023,CUST00455,Delivered,2025-10-17,2025-11-01,194808.55
SO02024,CUST00519,Delivered,2025-10-30,2025-11-02,232923.9
SO02025,CUST00975,Delivered,2026-06-26,2026-07-02,250465.23
SO02026,CUST00925,Delivered,2025-11-21,2025-11-29,51600.56
SO02027,CUST00020,Delivered,2026-03-13,2026-03-21,293627.98
SO02028,CUST00856,Delivered,2026-03-19,2026-03-22,198611.34
SO02029,CUST00852,Delivered,2026-03-18,2026-03-30,154782.81
SO02030,CUST00153,Delivered,2026-01-03,2026-01-08,161092.49
SO02031,CUST00863,Delivered,2026-04-25,2026-05-07,182858.76
SO02032,CUST00274,Delivered,2026-01-09,2026-01-23,173437.79
SO02033,CUST00537,Shipped,2026-07-05,2026-07-16,90849.29
SO02034,CUST00348,Shipped,2026-05-19,2026-05-24,149330.28
SO02035,CUST00482,Processing,2025-12-01,2025-12-08,224020.04
SO02036,CUST00747,Delivered,2026-05-18,2026-05-21,184883.05
SO02037,CUST00502,Delivered,2026-07-03,2026-07-08,298210.05
SO02038,CUST00708,Processing,2026-01-30,2026-02-03,355781.08
SO02039,CUST00414,Delivered,2026-04-25,2026-04-30,179751.11
SO02040,CUST00369,Shipped,2026-02-26,2026-03-06,343294.28
SO02041,CUST00276,Packed,2025-09-30,2025-10-12,102549.3
SO02042,CUST00163,Processing,2026-06-23,2026-06-29,125843.83
SO02043,CUST00048,Shipped,2026-05-20,2026-06-03,311980.29
SO02044,CUST00576,Pending,2026-05-14,2026-05-18,236192.25
SO02045,CUST00968,Processing,2026-04-07,2026-04-19,236263.14
SO02046,CUST00104,Delivered,2026-04-20,2026-05-03,114163.2
SO02047,CUST00629,Shipped,2026-02-27,2026-03-10,411926.88
SO02048,CUST00050,Packed,2025-10-03,2025-10-14,18134.76
SO02049,CUST00757,Delivered,2025-09-19,2025-09-25,323170.87
SO02050,CUST00239,Delivered,2026-05-28,2026-06-06,344129.4
SO02051,CUST00617,Cancelled,2025-12-08,2025-12-15,244071.88
SO02052,CUST00403,Delivered,2026-01-06,2026-01-17,75855.8
SO02053,CUST00454,Delivered,2025-09-15,2025-09-21,114260.57
SO02054,CUST00115,Delivered,2026-03-18,2026-03-31,119402.44
SO02055,CUST00172,Delivered,2025-10-12,2025-10-22,356271.47
SO02056,CUST00817,Packed,2025-11-26,2025-11-29,3870.23
SO02057,CUST00663,Pending,2025-09-20,2025-09-23,24982.3
SO02058,CUST00670,Processing,2025-09-03,2025-09-17,23769.48
SO02059,CUST00811,Shipped,2026-06-02,2026-06-13,11468.31
SO02060,CUST00597,Pending,2026-02-05,2026-02-10,186313.35
SO02061,CUST00721,Packed,2026-03-25,2026-04-01,220006.89
SO02062,CUST00868,Delivered,2025-11-04,2025-11-07,134381.82
SO02063,CUST00803,Processing,2026-04-30,2026-05-09,231714.66
SO02064,CUST00222,Processing,2026-04-04,2026-04-08,209154.21
SO02065,CUST00465,Delivered,2026-05-04,2026-05-11,232052.39
SO02066,CUST00120,Packed,2026-02-14,2026-02-28,434136.23
SO02067,CUST00987,Delivered,2026-05-11,2026-05-24,117965.1
SO02068,CUST00689,Delivered,2026-03-24,2026-04-04,80137.91
SO02069,CUST00686,Processing,2026-03-07,2026-03-15,213130.54
SO02070,CUST00013,Packed,2025-09-09,2025-09-13,37795.89
SO02071,CUST00657,Packed,2026-02-19,2026-03-03,34349.0
SO02072,CUST00106,Delivered,2026-05-28,2026-06-10,64597.14
SO02073,CUST00123,Delivered,2026-05-26,2026-06-06,124046.37
SO02074,CUST00030,Processing,2025-10-15,2025-10-28,107227.89
SO02075,CUST00843,Delivered,2025-11-26,2025-12-04,54755.68
SO02076,CUST00893,Shipped,2026-04-19,2026-04-22,129823.56
SO02077,CUST00160,Pending,2026-03-18,2026-03-26,222331.8
SO02078,CUST00013,Delivered,2026-06-25,2026-07-03,9107.12
SO02079,CUST00671,Delivered,2025-11-11,2025-11-15,371909.76
SO02080,CUST00141,Delivered,2026-02-21,2026-02-25,181985.39
SO02081,CUST00821,Shipped,2026-07-03,2026-07-14,17044.05
SO02082,CUST00295,Delivered,2026-03-08,2026-03-15,215047.04
SO02083,CUST00371,Processing,2026-06-07,2026-06-12,76246.24
SO02084,CUST00579,Processing,2025-09-18,2025-10-03,168462.52
SO02085,CUST00148,Shipped,2026-05-29,2026-06-03,361396.9
SO02086,CUST00477,Delivered,2025-10-06,2025-10-09,251210.24
SO02087,CUST00209,Cancelled,2026-05-15,2026-05-24,106179.6
SO02088,CUST00367,Delivered,2025-11-26,2025-12-02,208821.49
SO02089,CUST00340,Delivered,2026-05-16,2026-05-23,115659.8
SO02090,CUST00109,Delivered,2026-01-11,2026-01-19,244405.6
SO02091,CUST00906,Shipped,2026-06-07,2026-06-18,90021.38
SO02092,CUST00309,Shipped,2025-11-03,2025-11-11,114457.02
SO02093,CUST00025,Delivered,2025-09-01,2025-09-04,34408.92
SO02094,CUST00676,Processing,2026-05-02,2026-05-10,169983.87
SO02095,CUST00228,Processing,2026-07-17,2026-07-24,160067.15
SO02096,CUST00918,Processing,2026-05-17,2026-05-24,276259.34
SO02097,CUST00073,Packed,2026-03-26,2026-04-08,114763.56
SO02098,CUST00032,Processing,2026-06-19,2026-06-23,66543.76
SO02099,CUST00497,Delivered,2026-06-05,2026-06-11,3823.3
SO02100,CUST00445,Delivered,2026-04-05,2026-04-16,223241.84
SO02101,CUST00505,Delivered,2026-07-10,2026-07-16,20864.21
SO02102,CUST00952,Processing,2025-09-15,2025-09-24,132125.21
SO02103,CUST00165,Delivered,2026-01-24,2026-01-30,66008.75
SO02104,CUST00394,Delivered,2025-11-05,2025-11-16,196202.0
SO02105,CUST00989,Delivered,2025-09-09,2025-09-14,53320.24
SO02106,CUST00573,Delivered,2026-01-24,2026-02-01,54441.76
SO02107,CUST00382,Pending,2025-12-01,2025-12-14,161646.57
SO02108,CUST00070,Shipped,2025-10-13,2025-10-21,113445.99
SO02109,CUST00950,Delivered,2025-11-09,2025-11-23,101903.51
SO02110,CUST00440,Delivered,2025-10-16,2025-10-22,86668.88
SO02111,CUST00601,Delivered,2026-04-16,2026-04-30,182235.7
SO02112,CUST00431,Delivered,2025-09-02,2025-09-12,184606.46
SO02113,CUST00008,Delivered,2026-03-26,2026-04-02,4104.96
SO02114,CUST00935,Shipped,2026-05-11,2026-05-21,66678.26
SO02115,CUST00738,Packed,2026-01-05,2026-01-09,209017.47
SO02116,CUST00753,Delivered,2025-09-02,2025-09-10,48055.73
SO02117,CUST00387,Delivered,2026-02-28,2026-03-15,173083.76
SO02118,CUST00412,Delivered,2026-02-04,2026-02-13,76827.99
SO02119,CUST00372,Shipped,2025-10-03,2025-10-15,92355.83
SO02120,CUST00514,Processing,2026-02-11,2026-02-24,201789.72
SO02121,CUST00813,Delivered,2026-01-14,2026-01-24,136707.05
SO02122,CUST00434,Delivered,2026-03-09,2026-03-15,227161.39
SO02123,CUST00576,Pending,2025-12-26,2026-01-09,295071.59
SO02124,CUST00663,Delivered,2026-01-27,2026-02-11,374071.43
SO02125,CUST00709,Delivered,2026-06-11,2026-06-21,93012.54
SO02126,CUST00777,Shipped,2025-09-19,2025-09-23,130959.18
SO02127,CUST00701,Delivered,2026-04-17,2026-04-26,22097.56
SO02128,CUST00844,Delivered,2026-04-05,2026-04-14,265548.24
SO02129,CUST00720,Delivered,2025-10-10,2025-10-21,221654.88
SO02130,CUST00634,Delivered,2026-04-15,2026-04-20,17244.0
SO02131,CUST00533,Shipped,2026-06-02,2026-06-07,191631.24
SO02132,CUST00105,Pending,2026-06-27,2026-07-03,125241.92
SO02133,CUST00449,Packed,2026-05-18,2026-05-29,197246.24
SO02134,CUST00749,Shipped,2025-11-05,2025-11-15,117269.16
SO02135,CUST00043,Processing,2025-11-02,2025-11-06,116508.18
SO02136,CUST00027,Delivered,2026-05-19,2026-05-26,198904.26
SO02137,CUST00720,Delivered,2025-12-08,2025-12-20,210863.81
SO02138,CUST00104,Delivered,2026-01-07,2026-01-10,355747.23
SO02139,CUST00597,Cancelled,2026-01-20,2026-01-31,60853.11
SO02140,CUST00117,Packed,2025-11-26,2025-12-08,160332.07
SO02141,CUST00680,Packed,2025-09-05,2025-09-12,384292.55
SO02142,CUST00008,Delivered,2025-12-07,2025-12-11,59617.73
SO02143,CUST00494,Packed,2026-02-24,2026-03-09,73895.9
SO02144,CUST00126,Delivered,2026-05-03,2026-05-13,190581.05
SO02145,CUST00827,Shipped,2025-12-01,2025-12-09,63172.72
SO02146,CUST00201,Cancelled,2026-03-04,2026-03-11,443680.32
SO02147,CUST00159,Shipped,2026-02-26,2026-03-07,142118.19
SO02148,CUST00872,Shipped,2026-02-09,2026-02-12,94237.26
SO02149,CUST00772,Delivered,2025-11-26,2025-12-06,182142.2
SO02150,CUST00719,Shipped,2025-10-05,2025-10-19,85966.87
SO02151,CUST00178,Processing,2026-05-14,2026-05-22,426927.03
SO02152,CUST00122,Shipped,2026-04-09,2026-04-22,391098.52
SO02153,CUST00527,Delivered,2025-12-06,2025-12-18,171964.62
SO02154,CUST00964,Delivered,2026-03-26,2026-04-04,124381.88
SO02155,CUST00266,Shipped,2025-12-25,2025-12-30,26677.78
SO02156,CUST00270,Delivered,2026-06-17,2026-06-21,238885.14
SO02157,CUST00132,Delivered,2026-02-16,2026-02-27,130923.66
SO02158,CUST00339,Delivered,2026-06-05,2026-06-10,344985.0
SO02159,CUST00024,Packed,2026-04-12,2026-04-23,49684.32
SO02160,CUST00624,Delivered,2025-11-25,2025-12-02,135180.09
SO02161,CUST00538,Delivered,2025-10-01,2025-10-04,62111.45
SO02162,CUST00725,Shipped,2026-03-24,2026-03-29,312027.15
SO02163,CUST00967,Delivered,2025-09-27,2025-09-30,197736.91
SO02164,CUST00224,Packed,2026-02-12,2026-02-17,257773.77
SO02165,CUST00694,Shipped,2025-10-05,2025-10-16,153866.2
SO02166,CUST00820,Shipped,2026-05-10,2026-05-16,19758.96
SO02167,CUST00977,Shipped,2026-01-02,2026-01-17,249189.71
SO02168,CUST00403,Processing,2026-05-28,2026-06-04,145053.54
SO02169,CUST00164,Delivered,2026-05-22,2026-06-04,236488.39
SO02170,CUST00452,Processing,2026-06-08,2026-06-14,62421.06
SO02171,CUST00645,Shipped,2026-02-06,2026-02-13,269610.33
SO02172,CUST00867,Shipped,2025-11-16,2025-11-29,213216.43
SO02173,CUST00927,Delivered,2025-12-16,2025-12-29,171840.85
SO02174,CUST00929,Delivered,2026-02-15,2026-03-01,259669.45
SO02175,CUST00719,Shipped,2025-10-22,2025-11-05,50462.12
SO02176,CUST00516,Shipped,2026-01-26,2026-02-05,4271.13
SO02177,CUST00996,Pending,2025-09-08,2025-09-20,73314.52
SO02178,CUST00891,Packed,2025-10-28,2025-11-06,22972.53
SO02179,CUST00194,Packed,2025-11-28,2025-12-09,250185.38
SO02180,CUST00557,Delivered,2026-07-07,2026-07-22,125135.7
SO02181,CUST00426,Shipped,2026-04-10,2026-04-23,66692.87
SO02182,CUST00687,Delivered,2026-04-04,2026-04-16,88651.35
SO02183,CUST00738,Delivered,2025-12-17,2025-12-29,217970.17
SO02184,CUST00394,Processing,2025-09-11,2025-09-23,127747.27
SO02185,CUST00559,Delivered,2026-06-28,2026-07-11,398894.56
SO02186,CUST00700,Delivered,2025-11-06,2025-11-20,3898.51
SO02187,CUST00863,Delivered,2026-05-11,2026-05-24,85918.65
SO02188,CUST00098,Delivered,2026-01-13,2026-01-25,517286.61
SO02189,CUST00362,Shipped,2025-11-15,2025-11-18,31412.01
SO02190,CUST00112,Packed,2026-05-06,2026-05-12,226060.45
SO02191,CUST00958,Delivered,2025-09-26,2025-10-07,274107.28
SO02192,CUST00703,Pending,2025-09-14,2025-09-27,126807.04
SO02193,CUST00679,Delivered,2026-07-01,2026-07-12,341062.6
SO02194,CUST00251,Shipped,2026-01-19,2026-01-25,154172.31
SO02195,CUST00367,Delivered,2025-12-03,2025-12-16,72606.43
SO02196,CUST00870,Delivered,2025-09-22,2025-09-26,299697.66
SO02197,CUST00475,Packed,2026-04-14,2026-04-29,456387.58
SO02198,CUST00449,Delivered,2026-01-28,2026-02-10,101299.38
SO02199,CUST00367,Pending,2026-03-16,2026-03-27,3306.67
SO02200,CUST00720,Cancelled,2025-10-23,2025-10-31,282947.84
SO02201,CUST00035,Packed,2026-04-21,2026-04-29,200923.14
SO02202,CUST00419,Delivered,2025-12-13,2025-12-28,128595.42
SO02203,CUST00837,Delivered,2026-06-29,2026-07-11,317916.19
SO02204,CUST00224,Delivered,2026-07-04,2026-07-16,23386.58
SO02205,CUST00251,Shipped,2025-09-20,2025-09-29,299203.96
SO02206,CUST00123,Delivered,2026-05-02,2026-05-13,91655.7
SO02207,CUST00477,Delivered,2025-10-04,2025-10-13,359181.41
SO02208,CUST00057,Shipped,2026-02-22,2026-03-03,273209.55
SO02209,CUST00959,Delivered,2026-04-15,2026-04-30,128153.24
SO02210,CUST00781,Shipped,2025-10-03,2025-10-09,358065.13
SO02211,CUST00845,Shipped,2025-10-28,2025-11-04,155672.19
SO02212,CUST00473,Shipped,2026-07-04,2026-07-07,312274.11
SO02213,CUST00570,Delivered,2026-06-13,2026-06-17,76063.16
SO02214,CUST00172,Delivered,2026-01-06,2026-01-12,107000.13
SO02215,CUST00230,Delivered,2025-10-07,2025-10-16,165472.01
SO02216,CUST00470,Pending,2026-07-03,2026-07-17,271569.96
SO02217,CUST00153,Delivered,2025-12-23,2026-01-05,169746.35
SO02218,CUST00123,Processing,2025-09-05,2025-09-08,312301.44
SO02219,CUST00761,Delivered,2025-09-23,2025-09-26,284422.35
SO02220,CUST00757,Processing,2026-04-21,2026-05-05,63860.07
SO02221,CUST00475,Shipped,2026-07-08,2026-07-20,311420.41
SO02222,CUST00191,Pending,2025-11-26,2025-12-11,92761.3
SO02223,CUST00740,Delivered,2026-07-16,2026-07-21,199786.24
SO02224,CUST00166,Delivered,2026-02-17,2026-02-23,339507.2
SO02225,CUST00455,Packed,2025-10-09,2025-10-23,455325.29
SO02226,CUST00147,Delivered,2026-03-30,2026-04-14,103038.25
SO02227,CUST00150,Cancelled,2026-05-24,2026-05-30,205923.41
SO02228,CUST00400,Delivered,2026-02-09,2026-02-24,43434.23
SO02229,CUST00463,Packed,2026-06-13,2026-06-27,147184.42
SO02230,CUST00447,Shipped,2025-10-07,2025-10-16,24557.94
SO02231,CUST00187,Packed,2026-06-10,2026-06-14,309565.59
SO02232,CUST00791,Pending,2026-03-02,2026-03-17,150604.62
SO02233,CUST00424,Delivered,2025-12-13,2025-12-24,233235.4
SO02234,CUST00124,Delivered,2026-06-08,2026-06-23,96518.37
SO02235,CUST00735,Pending,2025-11-27,2025-12-02,159143.66
SO02236,CUST00789,Shipped,2026-06-13,2026-06-28,184605.59
SO02237,CUST00501,Pending,2025-11-21,2025-12-01,304706.31
SO02238,CUST00056,Pending,2025-09-20,2025-09-26,88739.76
SO02239,CUST00052,Delivered,2025-11-28,2025-12-09,4300.03
SO02240,CUST00203,Delivered,2026-06-06,2026-06-17,212746.5
SO02241,CUST00108,Shipped,2026-01-27,2026-01-31,84066.66
SO02242,CUST00376,Packed,2025-09-29,2025-10-14,323622.03
SO02243,CUST00609,Shipped,2026-03-07,2026-03-15,298999.98
SO02244,CUST00997,Delivered,2025-09-27,2025-10-05,14969.92
SO02245,CUST00969,Processing,2026-05-25,2026-05-31,18405.24
SO02246,CUST00714,Shipped,2026-05-30,2026-06-09,176630.33
SO02247,CUST00865,Processing,2026-01-28,2026-02-06,105191.34
SO02248,CUST00186,Delivered,2026-05-20,2026-05-27,102369.83
SO02249,CUST00801,Cancelled,2025-09-21,2025-09-25,162282.6
SO02250,CUST00665,Pending,2026-01-04,2026-01-07,84931.44
SO02251,CUST00948,Shipped,2026-05-16,2026-05-30,180354.32
SO02252,CUST00226,Delivered,2026-05-14,2026-05-21,131594.28
SO02253,CUST00960,Delivered,2025-11-30,2025-12-13,158360.05
SO02254,CUST00674,Packed,2026-01-02,2026-01-14,5807.69
SO02255,CUST00334,Packed,2026-06-24,2026-07-07,104706.0
SO02256,CUST00109,Delivered,2026-02-19,2026-03-01,307526.92
SO02257,CUST00310,Delivered,2025-10-21,2025-11-01,146786.63
SO02258,CUST00398,Processing,2025-12-11,2025-12-20,77493.17
SO02259,CUST00680,Processing,2025-10-14,2025-10-24,468930.28
SO02260,CUST00899,Shipped,2025-09-15,2025-09-23,197365.68
SO02261,CUST00568,Processing,2025-09-11,2025-09-14,340104.06
SO02262,CUST00860,Pending,2026-02-01,2026-02-08,205202.71
SO02263,CUST00616,Delivered,2026-06-26,2026-07-07,256233.58
SO02264,CUST00848,Delivered,2026-06-10,2026-06-24,153777.54
SO02265,CUST00822,Shipped,2025-11-19,2025-11-27,223559.51
SO02266,CUST00365,Processing,2026-02-12,2026-02-23,154363.97
SO02267,CUST00619,Delivered,2025-12-20,2025-12-24,76060.08
SO02268,CUST00076,Packed,2025-11-06,2025-11-10,274204.14
SO02269,CUST00241,Delivered,2025-10-03,2025-10-15,186892.41
SO02270,CUST00081,Delivered,2026-04-18,2026-05-03,128573.96
SO02271,CUST00463,Processing,2026-03-08,2026-03-15,222493.78
SO02272,CUST00756,Shipped,2025-10-31,2025-11-12,129152.83
SO02273,CUST00920,Delivered,2025-11-01,2025-11-10,38524.0
SO02274,CUST00497,Packed,2026-02-20,2026-02-25,28369.54
SO02275,CUST00655,Delivered,2026-03-26,2026-03-30,256388.81
SO02276,CUST00370,Shipped,2025-10-18,2025-10-21,72966.16
SO02277,CUST00884,Delivered,2025-09-08,2025-09-17,193750.5
SO02278,CUST00063,Cancelled,2026-04-26,2026-05-07,35283.96
SO02279,CUST00642,Shipped,2025-12-15,2025-12-30,304030.57
SO02280,CUST00063,Processing,2026-03-17,2026-03-26,225841.38
SO02281,CUST00635,Delivered,2025-10-04,2025-10-19,136196.18
SO02282,CUST00439,Cancelled,2025-10-02,2025-10-11,89788.86
SO02283,CUST00666,Cancelled,2026-07-01,2026-07-13,41217.92
SO02284,CUST00339,Processing,2026-01-15,2026-01-20,29254.45
SO02285,CUST00386,Delivered,2025-10-24,2025-11-01,238234.36
SO02286,CUST00793,Packed,2025-10-04,2025-10-13,34019.24
SO02287,CUST00031,Shipped,2026-02-27,2026-03-14,238679.09
SO02288,CUST00321,Pending,2026-07-14,2026-07-23,241081.25
SO02289,CUST00069,Processing,2026-07-01,2026-07-10,138794.85
SO02290,CUST00422,Shipped,2026-06-05,2026-06-12,73803.89
SO02291,CUST00495,Delivered,2026-03-15,2026-03-20,173951.91
SO02292,CUST00556,Cancelled,2026-02-05,2026-02-10,140603.1
SO02293,CUST00202,Processing,2025-09-04,2025-09-19,253645.99
SO02294,CUST00140,Shipped,2026-02-07,2026-02-21,143421.54
SO02295,CUST00254,Delivered,2026-06-13,2026-06-17,50784.21
SO02296,CUST00344,Delivered,2025-09-07,2025-09-11,159909.69
SO02297,CUST00327,Shipped,2025-12-30,2026-01-04,199141.34
SO02298,CUST00747,Processing,2026-07-04,2026-07-18,258169.89
SO02299,CUST00922,Shipped,2026-05-20,2026-06-02,196403.35
SO02300,CUST00057,Packed,2026-03-20,2026-04-04,165622.73
SO02301,CUST00021,Delivered,2026-07-09,2026-07-12,502147.31
SO02302,CUST00394,Delivered,2025-12-29,2026-01-05,163039.49
SO02303,CUST00866,Cancelled,2025-12-30,2026-01-02,69050.02
SO02304,CUST00497,Processing,2025-09-06,2025-09-14,144156.11
SO02305,CUST00583,Delivered,2026-04-06,2026-04-10,48295.69
SO02306,CUST00154,Delivered,2025-11-15,2025-11-23,123895.88
SO02307,CUST00987,Delivered,2025-11-28,2025-12-04,243897.78
SO02308,CUST00146,Shipped,2025-12-08,2025-12-18,252805.44
SO02309,CUST00685,Delivered,2026-03-01,2026-03-09,254040.84
SO02310,CUST00111,Pending,2026-01-15,2026-01-22,196009.48
SO02311,CUST00289,Delivered,2026-05-16,2026-05-29,84789.33
SO02312,CUST00793,Cancelled,2026-03-27,2026-04-07,179937.88
SO02313,CUST00514,Delivered,2026-07-14,2026-07-17,268336.62
SO02314,CUST00968,Delivered,2025-09-27,2025-10-06,127563.71
SO02315,CUST00027,Shipped,2025-09-12,2025-09-18,153261.94
SO02316,CUST00811,Processing,2026-05-14,2026-05-22,120289.32
SO02317,CUST00519,Pending,2026-06-14,2026-06-29,164291.78
SO02318,CUST00820,Pending,2026-02-05,2026-02-17,154934.6
SO02319,CUST00269,Delivered,2026-06-02,2026-06-07,195287.0
SO02320,CUST00328,Shipped,2026-03-21,2026-04-02,102097.4
SO02321,CUST00161,Shipped,2026-06-15,2026-06-29,250558.57
SO02322,CUST00702,Processing,2026-04-29,2026-05-08,201109.79
SO02323,CUST00232,Pending,2026-01-16,2026-01-31,77744.3
SO02324,CUST00254,Delivered,2026-07-15,2026-07-23,97212.0
SO02325,CUST00900,Pending,2026-04-16,2026-04-23,462425.46
SO02326,CUST00335,Cancelled,2025-09-13,2025-09-28,81791.72
SO02327,CUST00092,Delivered,2026-05-21,2026-05-27,150861.23
SO02328,CUST00590,Pending,2026-01-09,2026-01-23,73625.63
SO02329,CUST00886,Shipped,2026-03-19,2026-03-25,144321.12
SO02330,CUST00717,Pending,2026-05-03,2026-05-09,409916.12
SO02331,CUST00709,Packed,2026-05-28,2026-06-06,124298.39
SO02332,CUST00321,Packed,2025-09-10,2025-09-20,141620.28
SO02333,CUST00674,Shipped,2025-09-14,2025-09-21,271764.24
SO02334,CUST00372,Delivered,2026-06-04,2026-06-14,19610.72
SO02335,CUST00593,Delivered,2025-10-17,2025-10-23,165665.67
SO02336,CUST00760,Shipped,2026-01-29,2026-02-07,52708.96
SO02337,CUST00998,Delivered,2026-05-01,2026-05-13,127458.98
SO02338,CUST00686,Delivered,2026-05-20,2026-06-01,234417.15
SO02339,CUST00750,Shipped,2025-11-05,2025-11-17,65704.83
SO02340,CUST00358,Delivered,2026-02-17,2026-02-23,297597.43
SO02341,CUST00358,Processing,2026-07-01,2026-07-13,84247.17
SO02342,CUST00408,Delivered,2026-01-12,2026-01-15,148860.14
SO02343,CUST00848,Processing,2026-05-18,2026-05-28,206503.89
SO02344,CUST00218,Processing,2025-11-20,2025-11-24,1589.8
SO02345,CUST00231,Delivered,2026-06-04,2026-06-12,184470.13
SO02346,CUST00380,Processing,2025-11-28,2025-12-02,37636.2
SO02347,CUST00778,Processing,2025-11-12,2025-11-18,6821.16
SO02348,CUST00549,Processing,2026-04-25,2026-04-30,17643.46
SO02349,CUST00441,Processing,2026-01-20,2026-01-25,391483.44
SO02350,CUST00159,Shipped,2026-07-02,2026-07-14,170415.15
SO02351,CUST00592,Delivered,2026-03-17,2026-03-26,451671.96
SO02352,CUST00671,Shipped,2026-03-29,2026-04-12,8525.04
SO02353,CUST00814,Processing,2025-12-01,2025-12-13,177700.42
SO02354,CUST00605,Delivered,2025-12-08,2025-12-16,132654.28
SO02355,CUST00121,Shipped,2025-10-01,2025-10-11,171376.4
SO02356,CUST00403,Shipped,2026-07-09,2026-07-15,188075.68
SO02357,CUST00949,Delivered,2025-12-05,2025-12-08,224383.58
SO02358,CUST00959,Packed,2026-04-16,2026-04-26,335533.11
SO02359,CUST00310,Delivered,2025-11-02,2025-11-14,30953.44
SO02360,CUST00029,Cancelled,2026-06-24,2026-06-28,83194.73
SO02361,CUST00918,Shipped,2026-05-15,2026-05-18,88724.7
SO02362,CUST00369,Delivered,2025-11-24,2025-11-27,23704.34
SO02363,CUST00903,Pending,2025-11-10,2025-11-24,127522.18
SO02364,CUST00476,Shipped,2025-09-19,2025-10-02,177486.66
SO02365,CUST00242,Delivered,2026-05-25,2026-06-05,195767.35
SO02366,CUST00577,Delivered,2025-12-30,2026-01-14,243097.52
SO02367,CUST00521,Delivered,2026-07-15,2026-07-28,511981.21
SO02368,CUST00109,Shipped,2025-10-20,2025-10-26,330959.79
SO02369,CUST00855,Pending,2025-12-23,2025-12-27,170664.12
SO02370,CUST00526,Cancelled,2026-05-17,2026-06-01,233433.47
SO02371,CUST00475,Shipped,2026-07-12,2026-07-23,268195.16
SO02372,CUST00742,Delivered,2026-06-19,2026-06-30,6335.04
SO02373,CUST00733,Processing,2026-05-19,2026-05-23,167115.66
SO02374,CUST00566,Delivered,2025-09-17,2025-09-21,39973.11
SO02375,CUST00202,Delivered,2026-07-11,2026-07-20,92110.03
SO02376,CUST00337,Shipped,2025-09-09,2025-09-21,359184.82
SO02377,CUST00430,Delivered,2026-03-30,2026-04-10,47920.63
SO02378,CUST00456,Shipped,2025-11-30,2025-12-09,370279.64
SO02379,CUST00252,Shipped,2026-03-10,2026-03-25,253793.74
SO02380,CUST00170,Shipped,2025-09-30,2025-10-14,397435.48
SO02381,CUST00570,Delivered,2025-12-21,2025-12-24,186829.01
SO02382,CUST00403,Pending,2025-12-02,2025-12-13,276018.03
SO02383,CUST00666,Delivered,2026-07-15,2026-07-25,146631.97
SO02384,CUST00459,Delivered,2025-11-16,2025-11-22,273985.04
SO02385,CUST00364,Delivered,2026-01-06,2026-01-09,114095.79
SO02386,CUST00229,Pending,2026-06-06,2026-06-10,115577.39
SO02387,CUST00085,Pending,2026-02-21,2026-02-24,183880.52
SO02388,CUST00974,Delivered,2026-02-17,2026-03-02,398716.69
SO02389,CUST00729,Shipped,2026-01-03,2026-01-12,357219.18
SO02390,CUST00367,Delivered,2025-11-15,2025-11-22,97930.84
SO02391,CUST00942,Delivered,2026-05-19,2026-05-27,171506.31
SO02392,CUST00175,Packed,2025-10-13,2025-10-22,168310.71
SO02393,CUST00147,Shipped,2026-02-23,2026-03-03,78584.81
SO02394,CUST00401,Delivered,2026-04-17,2026-05-01,1746.9
SO02395,CUST00538,Delivered,2026-03-20,2026-04-03,50581.41
SO02396,CUST00804,Processing,2026-06-24,2026-07-05,102959.46
SO02397,CUST00096,Packed,2025-11-28,2025-12-09,35275.48
SO02398,CUST00450,Processing,2026-01-24,2026-01-30,285521.65
SO02399,CUST00803,Shipped,2026-01-14,2026-01-18,70009.2
SO02400,CUST00035,Delivered,2025-09-28,2025-10-12,82153.1
SO02401,CUST00364,Delivered,2026-02-05,2026-02-20,75190.7
SO02402,CUST00786,Processing,2026-05-27,2026-06-06,233389.12
SO02403,CUST00519,Delivered,2025-12-26,2026-01-10,26806.3
SO02404,CUST00720,Processing,2026-02-20,2026-02-23,507347.44
SO02405,CUST00714,Packed,2025-10-25,2025-11-01,254209.05
SO02406,CUST00619,Shipped,2025-11-02,2025-11-05,296468.21
SO02407,CUST00168,Shipped,2025-10-27,2025-10-30,249764.2
SO02408,CUST00587,Delivered,2025-12-12,2025-12-19,9090.65
SO02409,CUST00237,Delivered,2026-04-01,2026-04-12,189329.77
SO02410,CUST00720,Delivered,2025-11-26,2025-12-02,176781.84
